22-20-17,0,0,0,
22-20-18,0,0,0,
22-20-18,0,0,0,
22-20-18,0,0,24,
22-20-18,0,0,25,
22-20-18,0,0,24,
22-20-19,0,0,24,
22-20-19,0,0,25,
22-20-19,0,0,25,
22-20-19,0,0,25,
22-20-20,0,0,24,
22-20-20,0,0,24,
22-20-20,0,0,7,
22-20-20,0,0,114,
22-20-20,0,0,43,
22-20-21,0,0,53,
22-20-21,0,0,70,
22-20-21,0,0,66,
22-20-21,0,0,8,
22-20-21,0,0,36,
22-20-22,0,0,13,
22-20-22,0,0,23,
22-20-22,0,0,1,
22-20-22,0,0,38,
22-20-22,0,0,-27,
22-20-23,0,0,37,
22-20-23,0,0,23,
22-20-23,0,0,-5,
22-20-23,0,0,43,
22-20-23,0,0,-5,
22-20-24,0,0,67,
22-20-24,0,0,12,
22-20-24,47,50,21,
22-20-24,47,50,87,
22-20-24,47,50,45,
22-20-25,47,50,58,
22-20-25,47,50,22,
22-20-25,48,41,19,
22-20-25,48,41,1,
22-20-25,48,41,65,
22-20-26,48,41,3,
22-20-26,56,50,21,
22-20-26,56,50,-3,
22-20-26,56,50,-17,
22-20-27,56,50,69,
22-20-27,56,50,16,
22-20-27,47,69,29,
22-20-27,47,69,-5,
22-20-27,47,69,7,
22-20-28,47,69,-2,
22-20-28,47,69,17,
22-20-28,47,70,70,
22-20-28,47,70,66,
22-20-28,47,70,51,
22-20-29,47,70,38,
22-20-29,47,70,35,
22-20-29,48,87,52,
22-20-29,48,87,68,
22-20-29,48,87,-18,
22-20-30,48,87,60,
22-20-30,48,87,53,
22-20-30,38,83,-9,
22-20-30,38,83,37,
22-20-30,38,83,21,
22-20-31,38,83,43,
22-20-31,38,83,57,
22-20-31,29,83,51,
22-20-31,29,83,-37,
22-20-31,29,83,-6,
22-20-32,29,83,9,
22-20-32,14,91,26,
22-20-32,14,91,6,
22-20-32,14,91,-5,
22-20-33,14,91,-35,
22-20-33,14,91,28,
22-20-33,13,97,64,
22-20-33,13,97,20,
