19-37-50,0,0,0,
19-37-50,0,0,0,
19-37-50,0,0,0,
19-37-50,0,0,24,
19-37-50,0,0,25,
19-37-51,0,0,24,
19-37-51,0,0,25,
19-37-51,0,0,24,
19-37-51,0,0,25,
19-37-51,0,0,24,
19-37-52,0,0,24,
19-37-52,0,0,25,
19-37-52,0,0,250,
19-37-52,0,0,73,
19-37-52,0,0,-39,
19-37-53,0,0,40,
19-37-53,0,0,-43,
19-37-53,0,0,65,
19-37-53,0,0,92,
19-37-54,0,0,17,
19-37-54,0,0,-170,
19-37-54,0,0,33,
19-37-54,0,0,9,
19-37-54,0,0,153,
19-37-55,0,0,-58,
19-37-55,0,0,17,
19-37-55,0,0,33,
19-37-55,0,0,116,
19-37-55,0,0,17,
19-37-56,0,0,22,
19-37-56,0,0,-50,
19-37-56,0,0,165,
19-37-56,30,48,55,
19-37-56,30,48,53,
19-37-57,30,48,203,
19-37-57,30,48,-71,
19-37-57,30,48,82,
19-37-57,29,48,-10,
19-37-57,29,48,99,
19-37-58,29,48,-41,
19-37-58,29,48,-85,
19-37-58,38,56,9,
19-37-58,38,56,43,
19-37-58,38,56,97,
19-37-59,38,56,48,
19-37-59,38,56,11,
19-37-59,44,69,55,
19-37-59,44,69,-5,
19-37-59,44,69,84,
19-38-00,44,69,54,
19-38-00,44,69,16,
19-38-00,51,66,48,
19-38-00,51,66,11,
19-38-00,51,66,81,
19-38-01,51,66,58,
19-38-01,51,66,52,
19-38-01,48,81,61,
19-38-01,48,81,-87,
19-38-02,48,81,123,
19-38-02,48,81,4,
19-38-02,48,81,55,
19-38-02,43,78,-66,
19-38-02,43,78,-33,
19-38-03,43,78,81,
19-38-03,43,78,-12,
19-38-03,43,78,-3,
19-38-03,43,64,-34,
19-38-03,43,64,39,
19-38-04,43,64,33,
19-38-04,43,64,-38,
19-38-04,43,64,208,
19-38-04,40,56,117,
19-38-04,40,56,8,
19-38-05,40,56,-5,
19-38-05,40,56,28,
19-38-05,50,54,-153,
19-38-05,50,54,19,
19-38-05,50,54,116,
19-38-06,50,54,85,
19-38-06,50,54,-3,
19-38-06,44,53,83,
19-38-06,44,53,-131,
19-38-06,44,53,26,
19-38-07,44,53,-36,
19-38-07,44,53,131,
19-38-07,26,53,-11,
19-38-07,26,53,113,
19-38-08,26,53,108,
19-38-08,26,53,74,
19-38-08,26,53,-20,
19-38-08,35,53,87,
19-38-08,35,53,109,
19-38-09,35,53,109,
19-38-09,35,53,138,
19-38-09,35,53,-77,
19-38-09,27,41,99,
19-38-09,27,41,34,
19-38-10,27,41,-27,
19-38-10,27,41,-5,
19-38-10,35,48,27,
19-38-10,35,48,147,
19-38-10,35,48,145,
19-38-11,35,48,-9,
19-38-11,35,48,99,
19-38-11,35,51,85,
19-38-11,35,51,-27,
19-38-11,35,51,106,
19-38-12,35,51,53,
19-38-12,35,51,120,
19-38-12,35,54,28,
19-38-12,35,54,-3,
19-38-12,35,54,-45,
19-38-13,35,54,-17,
19-38-13,35,54,23,
19-38-13,43,57,-23,
19-38-13,43,57,-19,
19-38-13,43,57,-34,
19-38-14,43,57,-30,
19-38-14,43,57,-4,
19-38-14,44,57,64,
19-38-14,44,57,26,
19-38-15,44,57,457,
19-38-15,44,57,-204,
19-38-15,44,57,-36,
19-38-15,47,47,12,
19-38-15,47,47,107,
19-38-16,47,47,98,
19-38-16,47,47,41,
19-38-16,47,47,-129,
19-38-16,34,38,-53,
19-38-16,34,38,-54,
19-38-17,34,38,-12,
19-38-17,34,38,-92,
19-38-17,34,38,85,
19-38-17,34,47,-35,
19-38-17,34,47,-8,
19-38-18,34,47,-6,
19-38-18,34,47,162,
19-38-18,11,35,237,
19-38-18,11,35,6,
19-38-18,11,35,109,
19-38-19,11,35,44,
19-38-19,11,35,85,
19-38-19,23,57,53,
19-38-19,23,57,17,
19-38-19,23,57,64,
19-38-20,23,57,-20,
19-38-20,23,57,40,
19-38-20,40,77,112,
19-38-20,40,77,-30,
19-38-20,40,77,-5,
19-38-21,40,77,55,
19-38-21,40,77,4,
19-38-21,17,87,-12,
19-38-21,17,87,58,
19-38-22,17,87,-62,
19-38-22,17,87,50,
19-38-22,17,87,-106,
19-38-22,34,88,-43,
19-38-22,34,88,116,
19-38-23,34,88,-29,
19-38-23,34,88,9,
19-38-23,34,88,1,
19-38-23,23,70,60,
19-38-23,23,70,-124,
19-38-24,23,70,55,
19-38-24,23,70,-71,
19-38-24,4,54,97,
19-38-24,4,54,50,
19-38-24,4,54,106,
19-38-25,4,54,36,
19-38-25,4,54,-8,
19-38-25,27,43,-11,
