18-46-23,0,0,0,
18-46-23,0,0,0,
18-46-23,0,0,0,
18-46-23,0,0,24,
18-46-24,0,0,24,
18-46-24,0,0,24,
18-46-24,0,0,24,
18-46-24,0,0,24,
18-46-24,0,0,25,
18-46-25,0,0,24,
18-46-25,0,0,25,
18-46-25,0,0,24,
18-46-25,0,0,7,
18-46-26,0,0,20,
18-46-26,0,0,215,
18-46-26,0,0,167,
18-46-26,0,0,117,
18-46-26,0,0,106,
18-46-27,0,0,-5,
18-46-27,0,0,49,
18-46-27,0,0,38,
18-46-27,0,0,57,
18-46-27,0,0,37,
18-46-28,0,0,37,
18-46-28,0,0,19,
18-46-28,0,0,3,
18-46-28,0,0,13,
18-46-28,0,0,21,
18-46-29,0,0,35,
18-46-29,0,0,21,
18-46-29,0,0,36,
18-46-29,0,0,23,
18-46-29,44,53,11,
18-46-30,44,53,-3,
18-46-30,44,53,49,
18-46-30,44,53,33,
18-46-30,44,53,45,
18-46-30,37,77,27,
18-46-31,37,77,34,
18-46-31,37,77,7,
18-46-31,37,77,33,
18-46-31,37,77,45,
18-46-31,41,100,36,
18-46-32,41,100,61,
18-46-32,41,100,20,
18-46-32,41,100,58,
18-46-32,41,100,32,
18-46-32,48,100,13,
18-46-33,48,100,-33,
18-46-33,48,100,57,
18-46-33,48,100,6,
18-46-33,48,100,37,
18-46-34,44,100,50,
18-46-34,44,100,42,
18-46-34,44,100,33,
18-46-34,44,100,97,
18-46-34,44,100,44,
18-46-35,60,91,21,
18-46-35,60,91,-59,
18-46-35,60,91,27,
18-46-35,60,91,87,
18-46-35,61,81,18,
18-46-36,61,81,86,
18-46-36,61,81,17,
18-46-36,61,81,81,
18-46-36,61,81,134,
18-46-36,48,70,-72,
18-46-37,48,70,-1,
18-46-37,48,70,24,
18-46-37,48,70,-115,
18-46-37,48,70,27,
18-46-37,41,66,9,
18-46-38,41,66,-9,
18-46-38,41,66,-14,
18-46-38,41,66,35,
18-46-38,41,66,-23,
18-46-38,37,77,108,
18-46-39,37,77,-72,
18-46-39,37,77,25,
18-46-39,37,77,8,
18-46-39,37,77,-12,
18-46-40,34,80,-54,
