15-45-54,0,0,0,
15-45-54,0,0,0,
15-45-54,0,0,48,
15-45-55,0,0,45,
15-45-55,0,0,48,
15-45-55,0,0,48,
15-45-56,0,0,45,
15-45-56,0,0,45,
15-45-56,0,0,48,
15-45-57,0,0,1543,
15-45-57,0,0,168,
15-45-57,0,0,84,
15-45-57,0,0,73,
15-45-58,0,0,128,
15-45-58,0,0,3,
15-45-58,0,0,118,
15-45-59,0,0,177,
15-45-59,0,0,-306,
15-45-59,0,0,-253,
15-45-59,0,0,59,
15-46-00,0,0,-395,
15-46-00,0,0,225,
15-46-00,0,0,-39,
15-46-00,0,0,-108,
15-46-01,0,0,486,
15-46-01,0,0,69,
15-46-01,0,0,-471,
15-46-02,0,0,251,
15-46-02,0,0,234,
15-46-02,0,0,66,
15-46-02,0,0,33,
15-46-03,53,51,-105,
15-46-03,53,51,-146,
15-46-03,53,51,402,
15-46-03,53,51,-348,
15-46-04,53,51,155,
15-46-04,53,51,-354,
15-46-04,53,51,507,
15-46-05,53,51,-395,
15-46-05,53,51,-317,
15-46-05,53,51,-229,
15-46-06,66,56,141,
15-46-06,66,56,-407,
15-46-06,66,56,469,
15-46-06,90,67,580,
15-46-07,90,67,5,
15-46-07,90,67,521,
15-46-07,90,67,74,
15-46-08,90,67,-425,
15-46-08,90,67,-524,
15-46-08,90,67,-604,
15-46-09,90,67,1019,
15-46-09,90,67,765,
15-46-09,90,67,64,
15-46-09,90,67,-1107,
15-46-10,90,67,681,
15-46-10,90,67,-695,
15-46-10,90,67,1141,
15-46-11,90,67,1489,
15-46-11,90,67,756,
15-46-11,90,67,-1355,
15-46-11,90,67,-1163,
15-46-12,90,67,1701,
15-46-12,90,67,-1321,
15-46-12,90,67,1676,
15-46-13,90,67,-1735,
15-46-13,90,67,185,
15-46-13,90,67,-894,
15-46-13,90,67,-644,
15-46-14,90,67,-1014,
15-46-14,90,67,-1233,
15-46-14,90,67,1229,
15-46-15,90,67,-1281,
15-46-15,90,67,-1287,
15-46-15,90,67,-398,
15-46-15,90,67,296,
15-46-16,90,67,1617,
15-46-16,90,67,-260,
15-46-16,90,67,773,
15-46-17,90,67,845,
15-46-17,90,67,-97,
15-46-17,90,67,1130,
15-46-17,90,67,18,
15-46-18,90,67,151,
15-46-18,90,67,-148,
15-46-18,90,67,437,
15-46-19,90,67,1,
15-46-19,90,67,-188,
15-46-19,90,67,374,
15-46-19,90,67,256,
15-46-20,90,67,343,
15-46-20,90,67,-68,
15-46-20,90,67,32,
15-46-21,90,67,407,
15-46-21,90,67,-354,
15-46-21,90,67,168,
15-46-22,90,67,-442,
15-46-22,90,67,-237,
15-46-22,90,67,-139,
15-46-22,100,78,536,
15-46-23,100,78,-387,
15-46-23,100,78,-136,
15-46-23,100,78,-300,
15-46-24,100,78,630,
15-46-24,100,78,-89,
15-46-24,100,78,-279,
15-46-25,100,78,468,
15-46-25,100,78,-172,
15-46-25,100,78,374,
15-46-25,100,78,-11,
15-46-26,100,78,315,
15-46-26,100,78,346,
15-46-26,100,78,451,
15-46-26,100,78,82,
15-46-27,100,78,263,
15-46-27,100,78,-27,
15-46-27,100,78,251,
15-46-28,100,88,-131,
15-46-28,100,88,260,
15-46-28,100,88,-1,
15-46-28,100,88,420,
15-46-29,100,100,267,
15-46-29,100,100,-265,
15-46-29,100,100,-391,
15-46-29,90,100,128,
15-46-30,90,100,-330,
15-46-30,90,100,-241,
15-46-30,90,100,18,
15-46-31,90,100,-295,
15-46-31,90,100,184,
15-46-31,90,100,-264,
15-46-31,90,100,417,
15-46-32,90,100,-198,
15-46-32,90,100,362,
15-46-32,90,100,-182,
