18-03-01,0,0,0,
18-03-01,0,0,0,
18-03-01,0,0,0,
18-03-02,0,0,45,
18-03-02,0,0,48,
18-03-02,0,0,48,
18-03-02,0,0,48,
18-03-02,0,0,45,
18-03-03,0,0,48,
18-03-03,0,0,48,
18-03-03,0,0,48,
18-03-03,0,0,48,
18-03-03,0,0,48,
18-03-04,0,0,195,
18-03-04,0,0,169,
18-03-04,0,0,48,
18-03-04,0,0,50,
18-03-04,0,0,42,
18-03-05,0,0,6,
18-03-05,0,0,26,
18-03-05,0,0,41,
18-03-05,0,0,86,
18-03-05,0,0,72,
18-03-06,0,0,57,
18-03-06,0,0,275,
18-03-06,0,0,-17,
18-03-06,0,0,76,
18-03-07,0,0,16,
18-03-07,0,0,130,
18-03-07,0,0,82,
18-03-07,0,0,105,
18-03-07,0,0,74,
18-03-08,0,0,4,
18-03-08,0,0,36,
18-03-08,0,0,163,
18-03-08,0,0,139,
18-03-08,0,0,54,
18-03-09,30,30,-67,
18-03-09,30,30,181,
18-03-09,30,30,524,
18-03-09,30,30,-156,
18-03-09,30,30,27,
18-03-10,54,17,122,
18-03-10,54,17,22,
18-03-10,54,17,16,
18-03-10,54,17,136,
18-03-10,54,17,-8,
18-03-11,38,17,96,
18-03-11,38,17,171,
18-03-11,38,17,-283,
18-03-11,38,17,84,
18-03-11,38,17,20,
18-03-12,54,14,54,
18-03-12,54,14,60,
18-03-12,54,14,-33,
18-03-12,54,14,89,
18-03-12,54,14,-66,
18-03-13,51,34,59,
18-03-13,51,34,8,
18-03-13,51,34,27,
18-03-13,51,34,88,
18-03-13,51,34,100,
18-03-14,23,30,59,
18-03-14,23,30,57,
18-03-14,23,30,53,
18-03-14,23,30,23,
18-03-14,23,30,73,
18-03-15,43,54,-20,
18-03-15,43,54,9,
18-03-15,43,54,53,
18-03-15,43,54,-25,
18-03-15,43,54,77,
18-03-16,47,78,98,
18-03-16,47,78,-2,
18-03-16,47,78,-25,
18-03-16,47,78,-26,
18-03-16,47,78,58,
18-03-17,80,69,56,
18-03-17,80,69,92,
18-03-17,80,69,86,
18-03-17,80,69,119,
18-03-17,80,69,23,
18-03-18,80,77,117,
18-03-18,80,77,99,
18-03-18,80,77,92,
18-03-18,80,77,74,
18-03-18,80,77,154,
18-03-19,64,41,82,
18-03-19,64,41,106,
18-03-19,64,41,64,
18-03-19,64,41,119,
18-03-19,61,30,39,
18-03-20,61,30,-50,
18-03-20,61,30,17,
18-03-20,61,30,22,
18-03-20,61,30,99,
18-03-20,57,37,32,
18-03-21,57,37,50,
18-03-21,57,37,54,
18-03-21,57,37,84,
18-03-21,57,37,37,
18-03-21,81,53,128,
18-03-22,81,53,69,
18-03-22,81,53,36,
18-03-22,81,53,76,
18-03-22,81,53,41,
18-03-22,81,75,5,
18-03-23,81,75,36,
18-03-23,81,75,27,
18-03-23,81,75,19,
18-03-23,81,75,5,
18-03-23,81,75,35,
18-03-24,80,87,68,
18-03-24,80,87,24,
18-03-24,80,87,60,
18-03-24,80,87,93,
18-03-24,41,100,13,
18-03-25,41,100,35,
18-03-25,41,100,107,
18-03-25,41,100,39,
18-03-25,41,100,77,
18-03-25,40,96,61,
18-03-26,40,96,107,
18-03-26,40,96,67,
18-03-26,40,96,-8,
18-03-26,40,96,50,
18-03-26,38,94,34,
18-03-27,38,94,75,
18-03-27,38,94,50,
18-03-27,38,94,146,
18-03-27,38,94,-244,
18-03-27,44,66,113,
18-03-28,44,66,86,
18-03-28,44,66,59,
18-03-28,44,66,64,
18-03-28,44,66,-5,
18-03-29,51,41,37,
18-03-29,51,41,166,
18-03-29,51,41,6,
18-03-29,51,41,684,
18-03-29,51,41,117,
18-03-30,16,30,208,
18-03-30,16,30,-65,
18-03-30,16,30,120,
18-03-30,16,30,-28,
18-03-30,16,30,34,
18-03-31,27,27,114,
18-03-31,27,27,-386,
18-03-31,27,27,176,
18-03-31,27,27,113,
18-03-31,27,27,90,
18-03-32,1,23,-58,
18-03-32,1,23,96,
18-03-32,1,23,43,
18-03-32,1,23,100,
18-03-32,1,23,96,
18-03-33,8,27,89,
18-03-33,8,27,-261,
18-03-33,8,27,135,
18-03-33,8,27,72,
18-03-33,8,27,-38,
18-03-34,26,40,76,
18-03-34,26,40,2,
18-03-34,26,40,-5,
18-03-34,26,40,104,
18-03-34,26,40,-39,
18-03-35,24,26,40,
18-03-35,24,26,68,
18-03-35,24,26,42,
18-03-35,24,26,124,
18-03-35,24,26,4,
18-03-36,13,29,48,
18-03-36,13,29,81,
18-03-36,13,29,-36,
18-03-36,13,29,117,
18-03-36,13,29,50,
18-03-37,23,29,40,
18-03-37,23,29,22,
18-03-37,23,29,34,
18-03-37,23,29,-8,
18-03-37,4,47,64,
18-03-38,4,47,72,
18-03-38,4,47,69,
18-03-38,4,47,123,
18-03-38,4,47,75,
18-03-38,7,64,18,
18-03-39,7,64,87,
18-03-39,7,64,64,
18-03-39,7,64,72,
18-03-39,7,64,53,
18-03-39,48,88,50,
18-03-40,48,88,90,
18-03-40,48,88,43,
18-03-40,48,88,-41,
18-03-40,48,88,195,
18-03-40,41,97,-151,
18-03-41,41,97,-19,
18-03-41,41,97,242,
18-03-41,41,97,-120,
18-03-41,41,97,172,
18-03-42,83,69,55,
18-03-42,83,69,69,
18-03-42,83,69,141,
18-03-42,83,69,9,
18-03-42,83,69,275,
18-03-43,64,48,-42,
18-03-43,64,48,67,
18-03-43,64,48,102,
18-03-43,64,48,28,
18-03-43,64,48,316,
18-03-44,26,24,-198,
18-03-44,26,24,53,
18-03-44,26,24,21,
18-03-44,26,24,48,
18-03-44,26,24,-50,
18-03-45,51,1,93,
18-03-45,51,1,106,
18-03-45,51,1,35,
18-03-45,51,1,2,
18-03-45,51,1,80,
18-03-46,37,11,-11,
18-03-46,37,11,75,
18-03-46,37,11,136,
18-03-46,37,11,123,
18-03-46,37,11,17,
18-03-47,63,30,100,
18-03-47,63,30,32,
18-03-47,63,30,81,
18-03-47,63,30,7,
18-03-47,63,30,42,
18-03-48,77,30,54,
18-03-48,77,30,-279,
18-03-48,77,30,170,
18-03-48,77,30,18,
18-03-48,77,30,56,
18-03-49,41,37,98,
18-03-49,41,37,90,
18-03-49,41,37,68,
18-03-49,41,37,-18,
18-03-49,41,37,387,
18-03-50,34,21,82,
18-03-50,34,21,91,
18-03-50,34,21,53,
18-03-50,34,21,102,
18-03-50,13,17,112,
18-03-51,13,17,12,
18-03-51,13,17,74,
18-03-51,13,17,9,
18-03-51,13,17,53,
18-03-51,16,23,50,
18-03-52,16,23,25,
18-03-52,16,23,24,
18-03-52,16,23,25,
18-03-52,16,23,83,
18-03-52,23,56,40,
18-03-53,23,56,27,
18-03-53,23,56,70,
18-03-53,23,56,27,
18-03-53,23,56,44,
18-03-53,27,56,44,
18-03-54,27,56,59,
18-03-54,27,56,51,
18-03-54,27,56,40,
18-03-54,27,56,68,
18-03-55,53,54,93,
18-03-55,53,54,70,
18-03-55,53,54,52,
18-03-55,53,54,22,
18-03-55,53,54,97,
18-03-56,63,66,26,
18-03-56,63,66,54,
18-03-56,63,66,101,
18-03-56,63,66,96,
18-03-56,63,66,32,
18-03-57,61,37,98,
18-03-57,61,37,8,
18-03-57,61,37,19,
18-03-57,61,37,-72,
18-03-57,61,37,76,
18-03-58,61,40,84,
18-03-58,61,40,70,
18-03-58,61,40,93,
18-03-58,61,40,28,
18-03-58,61,40,54,
18-03-59,48,40,87,
18-03-59,48,40,-21,
18-03-59,48,40,22,
18-03-59,48,40,100,
18-03-59,48,40,60,
18-04-00,53,16,89,
18-04-00,53,16,60,
18-04-00,53,16,48,
18-04-00,53,16,38,
18-04-00,53,16,51,
18-04-01,83,24,356,
18-04-01,83,24,140,
18-04-01,83,24,58,
18-04-01,83,24,38,
18-04-01,83,24,167,
18-04-02,74,21,0,
18-04-02,74,21,-204,
18-04-02,74,21,-273,
18-04-02,74,21,196,
18-04-02,74,21,58,
18-04-03,64,4,90,
18-04-03,64,4,194,
18-04-03,64,4,50,
18-04-03,64,4,71,
18-04-03,43,29,-300,
18-04-04,43,29,104,
18-04-04,43,29,60,
18-04-04,43,29,114,
18-04-04,43,29,54,
18-04-04,7,23,18,
18-04-05,7,23,-199,
18-04-05,7,23,-378,
18-04-05,7,23,179,
18-04-05,7,23,67,
18-04-05,4,16,-433,
18-04-06,4,16,106,
18-04-06,4,16,-1890,
18-04-06,4,16,-1004,
18-04-06,4,16,82,
18-04-07,4,16,-83,
18-04-07,4,16,-1002,
18-04-07,4,16,388,
18-04-07,4,16,41,
18-04-07,4,16,116,
18-04-08,7,30,-135,
18-04-08,7,30,54,
18-04-08,7,30,89,
18-04-08,7,30,148,
18-04-08,7,30,-9,
18-04-09,4,7,-181,
18-04-09,4,7,-171,
18-04-09,4,7,137,
18-04-09,4,7,28,
18-04-09,4,7,99,
18-04-10,30,10,6,
18-04-10,30,10,93,
18-04-10,30,10,21,
18-04-10,30,10,24,
18-04-10,30,10,67,
18-04-11,53,10,41,
18-04-11,53,10,-53,
18-04-11,53,10,153,
18-04-11,53,10,88,
18-04-11,53,10,170,
18-04-12,48,1,124,
18-04-12,48,1,20,
18-04-12,48,1,133,
18-04-12,48,1,-45,
18-04-12,48,1,117,
18-04-13,64,14,128,
18-04-13,64,14,172,
18-04-13,64,14,2,
18-04-13,64,14,97,
18-04-13,64,14,165,
18-04-14,66,1,48,
18-04-14,66,1,130,
18-04-14,66,1,168,
18-04-14,66,1,69,
18-04-14,66,1,81,
18-04-15,48,16,114,
18-04-15,48,16,48,
18-04-15,48,16,53,
18-04-15,48,16,40,
18-04-15,48,16,33,
18-04-16,64,41,11,
18-04-16,64,41,86,
18-04-16,64,41,43,
18-04-16,64,41,55,
18-04-16,74,37,54,
18-04-17,74,37,50,
18-04-17,74,37,521,
18-04-17,74,37,91,
18-04-17,74,37,-218,
18-04-17,41,43,90,
18-04-18,41,43,74,
18-04-18,41,43,134,
18-04-18,41,43,76,
18-04-18,41,43,-408,
18-04-18,38,38,104,
18-04-19,38,38,45,
18-04-19,38,38,6,
18-04-19,38,38,259,
18-04-19,38,38,172,
18-04-19,53,40,-45,
18-04-20,53,40,212,
18-04-20,53,40,91,
18-04-20,53,40,-7,
18-04-20,53,40,108,
18-04-21,30,43,87,
18-04-21,30,43,88,
18-04-21,30,43,91,
18-04-21,30,43,50,
18-04-21,30,43,60,
18-04-22,51,50,50,
18-04-22,51,50,44,
18-04-22,51,50,-310,
18-04-22,51,50,53,
18-04-22,51,50,-1,
18-04-23,53,29,228,
18-04-23,53,29,362,
18-04-23,53,29,-1,
18-04-23,53,29,105,
18-04-23,53,29,-3,
18-04-24,16,16,29,
18-04-24,16,16,40,
18-04-24,16,16,33,
18-04-24,16,16,89,
18-04-24,16,16,-244,
18-04-25,17,10,161,
18-04-25,17,10,73,
18-04-25,17,10,70,
18-04-25,17,10,32,
18-04-25,17,10,41,
18-04-26,14,14,72,
18-04-26,14,14,76,
18-04-26,14,14,-51,
18-04-26,14,14,102,
18-04-26,14,14,141,
18-04-27,21,29,44,
18-04-27,21,29,82,
18-04-27,21,29,85,
18-04-27,21,29,-37,
18-04-27,21,29,71,
18-04-28,43,35,60,
18-04-28,43,35,35,
18-04-28,43,35,52,
18-04-28,43,35,103,
18-04-28,56,40,-25,
18-04-29,56,40,-152,
18-04-29,56,40,90,
18-04-29,56,40,-318,
18-04-29,56,40,36,
18-04-29,57,41,44,
18-04-30,57,41,49,
18-04-30,57,41,-177,
18-04-30,57,41,101,
18-04-30,57,41,98,
18-04-31,37,30,109,
18-04-31,37,30,86,
